clip_id,repeat_index,sea_state,vessel_class,n_blades,generator_freq,cavitation_intensity,shaft_rate,blade_pass_freq,has_cavitation,cavitation_peak_freq,n_cavitation_bursts,equipment_base_freq,resonance_freq_1,resonance_freq_2,resonance_freq_3,sea_rms_pa,ship_rms_pa,combined_rms_pa,scale_factor,sea_spl_db,ship_spl_db,combined_spl_db,snr_db,tensor_path,waveform_path
1358,3,3,tanker,3,50.0,1.0,1.3128,3.9383,True,483.79,52,25.0,66.25,443.11,0.0,0.073022972068177,0.1456999842946586,0.1634914427869667,402.62336404394193,97.27,103.27,104.27,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_001358.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_001358.npy
1359,4,3,tanker,3,50.0,1.0,1.1169,3.3508,True,525.99,50,25.0,225.06,468.88,0.0,0.073022972068177,0.1456999842946587,0.1638370036756052,423.4376642766167,97.27,103.27,104.29,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_001359.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_001359.npy
1360,0,3,tanker,4,0.0,0.0,1.2055,4.8222,False,0.0,0,25.0,413.92,284.67,144.25,0.073022972068177,0.1456999842946586,0.1639344638366939,442.9623711739802,97.27,103.27,104.29,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_001360.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_001360.npy
1361,1,3,tanker,4,0.0,0.0,1.1338,4.5352,False,0.0,0,25.0,132.48,297.53,0.0,0.073022972068177,0.1456999842946586,0.1635422593274389,443.56756924982153,97.27,103.27,104.27,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_001361.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_001361.npy
1362,2,3,tanker,4,0.0,0.0,1.3571,5.4283,False,0.0,0,25.0,281.07,103.28,470.07,0.073022972068177,0.1456999842946587,0.162331303281569,435.5503428310624,97.27,103.27,104.21,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_001362.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_001362.npy
1363,3,3,tanker,4,0.0,0.0,1.0294,4.1178,False,0.0,0,25.0,237.87,296.6,109.31,0.073022972068177,0.1456999842946586,0.1636668662749883,441.91541943429775,97.27,103.27,104.28,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_001363.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_001363.npy
1364,4,3,tanker,4,0.0,0.0,1.2783,5.113,False,0.0,0,25.0,148.35,235.37,0.0,0.073022972068177,0.1456999842946586,0.1636503953729997,437.470167884471,97.27,103.27,104.28,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_001364.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_001364.npy
1365,0,3,tanker,4,0.0,0.3333,1.4735,5.8941,True,458.29,29,25.0,117.67,127.25,0.0,0.073022972068177,0.1456999842946586,0.1633748680754104,438.23077048508793,97.27,103.27,104.26,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_001365.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_001365.npy
1366,1,3,tanker,4,0.0,0.3333,1.2019,4.8075,True,557.42,25,25.0,84.0,292.74,0.0,0.073022972068177,0.1456999842946586,0.1630826222332899,441.6775462885651,97.27,103.27,104.25,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_001366.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_001366.npy
1367,2,3,tanker,4,0.0,0.3333,1.0661,4.2644,True,530.75,29,25.0,161.65,323.86,89.44,0.073022972068177,0.1456999842946586,0.1624997666398356,441.4880941013941,97.27,103.27,104.22,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_001367.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_001367.npy
1368,3,3,tanker,4,0.0,0.3333,1.0082,4.0328,True,468.96,26,25.0,108.11,57.12,438.3,0.073022972068177,0.1456999842946586,0.1622555308711828,443.4741494270163,97.27,103.27,104.2,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_001368.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_001368.npy
1369,4,3,tanker,4,0.0,0.3333,1.3612,5.4448,True,494.66,40,25.0,234.67,396.96,0.0,0.073022972068177,0.1456999842946586,0.162167681701093,435.74753546123736,97.27,103.27,104.2,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_001369.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_001369.npy
1370,0,3,tanker,4,0.0,0.6667,1.4963,5.985,True,480.98,78,25.0,113.67,467.96,201.06,0.073022972068177,0.1456999842946586,0.1632121443955245,431.7343031823525,97.27,103.27,104.26,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_001370.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_001370.npy
1371,1,3,tanker,4,0.0,0.6667,1.1441,4.5763,True,461.24,50,25.0,196.18,245.61,0.0,0.073022972068177,0.1456999842946586,0.163939936719492,431.4040411100172,97.27,103.27,104.29,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_001371.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_001371.npy
1372,2,3,tanker,4,0.0,0.6667,1.4293,5.7171,True,441.59,58,25.0,249.22,82.88,0.0,0.073022972068177,0.1456999842946586,0.1628460127239446,419.4493252465621,97.27,103.27,104.24,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_001372.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_001372.npy
1373,3,3,tanker,4,0.0,0.6667,1.1507,4.6028,True,489.58,53,25.0,284.0,171.48,71.21,0.073022972068177,0.1456999842946586,0.162913733943039,437.426280711053,97.27,103.27,104.24,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_001373.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_001373.npy
1374,4,3,tanker,4,0.0,0.6667,1.1064,4.4257,True,505.41,40,25.0,84.25,198.62,0.0,0.073022972068177,0.1456999842946586,0.1622524771306351,442.4024920397872,97.27,103.27,104.2,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_001374.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_001374.npy
1375,0,3,tanker,4,0.0,1.0,1.4329,5.7316,True,456.32,87,25.0,59.88,475.7,155.49,0.073022972068177,0.1456999842946586,0.1625436788053494,370.7731356331691,97.27,103.27,104.22,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_001375.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_001375.npy
1376,1,3,tanker,4,0.0,1.0,1.0626,4.2505,True,542.55,51,25.0,125.45,149.22,286.8,0.073022972068177,0.1456999842946586,0.1645400239734926,420.62200282633495,97.27,103.27,104.33,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_001376.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_001376.npy
1377,2,3,tanker,4,0.0,1.0,1.2503,5.0011,True,464.46,83,25.0,465.0,265.2,0.0,0.073022972068177,0.1456999842946586,0.1629914135372062,399.0985731225344,97.27,103.27,104.24,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_001377.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_001377.npy
1378,3,3,tanker,4,0.0,1.0,1.3896,5.5583,True,473.57,86,25.0,152.75,482.8,73.3,0.073022972068177,0.1456999842946586,0.1626436136811253,416.53656734450817,97.27,103.27,104.22,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_001378.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_001378.npy
1379,4,3,tanker,4,0.0,1.0,1.0867,4.3469,True,489.81,71,25.0,394.22,65.84,0.0,0.073022972068177,0.1456999842946587,0.1637434867130734,410.7509087581536,97.27,103.27,104.28,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_001379.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_001379.npy
1380,0,3,tanker,4,50.0,0.0,1.3358,5.3433,False,0.0,0,25.0,68.91,337.05,0.0,0.073022972068177,0.1456999842946587,0.1633889807652095,428.4058307594431,97.27,103.27,104.26,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_001380.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_001380.npy
1381,1,3,tanker,4,50.0,0.0,1.1271,4.5083,False,0.0,0,25.0,425.69,113.06,0.0,0.073022972068177,0.1456999842946586,0.1639291019650882,436.9452827849975,97.27,103.27,104.29,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_001381.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_001381.npy
1382,2,3,tanker,4,50.0,0.0,1.2114,4.8454,False,0.0,0,25.0,210.79,214.83,52.58,0.073022972068177,0.1456999842946586,0.1622884224173561,436.6326622324314,97.27,103.27,104.21,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_001382.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_001382.npy
1383,3,3,tanker,4,50.0,0.0,1.2365,4.946,False,0.0,0,25.0,204.49,80.7,0.0,0.073022972068177,0.1456999842946586,0.1617074906285046,436.7501936273369,97.27,103.27,104.17,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_001383.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_001383.npy
1384,4,3,tanker,4,50.0,0.0,1.4754,5.9017,False,0.0,0,25.0,241.94,460.89,0.0,0.073022972068177,0.1456999842946586,0.1639750104816727,430.86874332341785,97.27,103.27,104.3,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_001384.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_001384.npy
1385,0,3,tanker,4,50.0,0.3333,1.2152,4.8609,True,559.23,23,25.0,143.52,280.66,0.0,0.073022972068177,0.1456999842946586,0.160475536019457,433.45259095570543,97.27,103.27,104.11,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_001385.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_001385.npy
1386,1,3,tanker,4,50.0,0.3333,1.1566,4.6262,True,447.45,38,25.0,194.98,249.26,62.22,0.073022972068177,0.1456999842946586,0.1637934717620224,433.5998931355761,97.27,103.27,104.29,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_001386.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_001386.npy
1387,2,3,tanker,4,50.0,0.3333,1.1317,4.5267,True,497.72,29,25.0,138.21,392.4,0.0,0.073022972068177,0.1456999842946586,0.162102698591058,435.6135602115158,97.27,103.27,104.2,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_001387.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_001387.npy
1388,3,3,tanker,4,50.0,0.3333,1.2631,5.0524,True,494.81,29,25.0,104.94,395.75,92.54,0.073022972068177,0.1456999842946586,0.1625402546164547,429.12377203339867,97.27,103.27,104.22,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_001388.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_001388.npy
1389,4,3,tanker,4,50.0,0.3333,1.1908,4.7633,True,428.0,33,25.0,330.78,123.9,0.0,0.073022972068177,0.1456999842946586,0.1626834209090527,436.7160237087479,97.27,103.27,104.23,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_001389.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_001389.npy
1390,0,3,tanker,4,50.0,0.6667,1.3531,5.4123,True,497.55,51,25.0,178.89,480.61,76.12,0.073022972068177,0.1456999842946586,0.1623056758180346,424.7468802565051,97.27,103.27,104.21,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_001390.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_001390.npy
1391,1,3,tanker,4,50.0,0.6667,1.0062,4.025,True,530.31,43,25.0,102.33,117.98,438.4,0.073022972068177,0.1456999842946586,0.1643287388856113,433.0316147132169,97.27,103.27,104.31,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_001391.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_001391.npy
1392,2,3,tanker,4,50.0,0.6667,1.3121,5.2486,True,496.67,55,25.0,86.05,239.44,0.0,0.073022972068177,0.1456999842946586,0.163311589813066,422.106410373609,97.27,103.27,104.26,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_001392.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_001392.npy
1393,3,3,tanker,4,50.0,0.6667,1.3911,5.5643,True,464.29,67,25.0,246.68,359.11,130.32,0.073022972068177,0.1456999842946586,0.1642167477727215,419.9503791885087,97.27,103.27,104.31,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_001393.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_001393.npy
1394,4,3,tanker,4,50.0,0.6667,1.0202,4.0809,True,391.95,35,25.0,272.52,230.66,74.76,0.073022972068177,0.1456999842946586,0.1612788154534067,431.39859017957264,97.27,103.27,104.15,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_001394.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_001394.npy
1395,0,3,tanker,4,50.0,1.0,1.4147,5.6586,True,435.82,84,25.0,126.72,164.16,0.0,0.073022972068177,0.1456999842946586,0.1625107823912232,361.7503803030771,97.27,103.27,104.22,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_001395.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_001395.npy
1396,1,3,tanker,4,50.0,1.0,1.3461,5.3845,True,416.64,73,25.0,410.98,94.92,193.2,0.073022972068177,0.1456999842946587,0.1623124069905383,376.2522415300082,97.27,103.27,104.21,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_001396.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_001396.npy
1397,2,3,tanker,4,50.0,1.0,1.1116,4.4465,True,468.84,56,25.0,321.47,109.65,97.12,0.073022972068177,0.1456999842946587,0.1625330808673573,412.0187279976742,97.27,103.27,104.22,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_001397.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_001397.npy
1398,3,3,tanker,4,50.0,1.0,1.3704,5.4815,True,472.93,80,25.0,286.57,132.7,225.16,0.073022972068177,0.1456999842946586,0.1642084480605685,340.21020446865185,97.27,103.27,104.31,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_001398.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_001398.npy
1399,4,3,tanker,4,50.0,1.0,1.2851,5.1404,True,448.92,82,25.0,216.35,100.13,403.05,0.073022972068177,0.1456999842946586,0.1634682708985508,382.4210962236293,97.27,103.27,104.27,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_001399.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_001399.npy
1400,0,3,tanker,5,0.0,0.0,1.2889,6.4447,False,0.0,0,25.0,84.7,247.52,298.34,0.073022972068177,0.1456999842946586,0.1638294447725429,436.2207004091082,97.27,103.27,104.29,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_001400.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_001400.npy
1401,1,3,tanker,5,0.0,0.0,1.4121,7.0604,False,0.0,0,25.0,187.14,220.28,0.0,0.073022972068177,0.1456999842946587,0.1620879661537445,438.7956562750476,97.27,103.27,104.2,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_001401.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_001401.npy
1402,2,3,tanker,5,0.0,0.0,1.4249,7.1246,False,0.0,0,25.0,60.7,299.26,337.43,0.073022972068177,0.1456999842946587,0.1640269182047361,435.55406726492265,97.27,103.27,104.3,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_001402.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_001402.npy
1403,3,3,tanker,5,0.0,0.0,1.171,5.855,False,0.0,0,25.0,395.08,53.9,0.0,0.073022972068177,0.1456999842946586,0.1619063652228122,438.9498908892466,97.27,103.27,104.19,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_001403.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_001403.npy
1404,4,3,tanker,5,0.0,0.0,1.282,6.4101,False,0.0,0,25.0,462.4,149.86,0.0,0.073022972068177,0.1456999842946586,0.1633264980092617,438.4092360425556,97.27,103.27,104.26,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_001404.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_001404.npy
1405,0,3,tanker,5,0.0,0.3333,1.0352,5.176,True,568.52,33,25.0,311.64,176.05,142.06,0.073022972068177,0.1456999842946587,0.161933707768727,439.28795077254864,97.27,103.27,104.19,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_001405.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_001405.npy
1406,1,3,tanker,5,0.0,0.3333,1.2463,6.2315,True,467.97,39,25.0,441.28,265.01,0.0,0.073022972068177,0.1456999842946586,0.1634973705405669,437.30436421025325,97.27,103.27,104.27,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_001406.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_001406.npy
1407,2,3,tanker,5,0.0,0.3333,1.4474,7.2368,True,549.55,50,25.0,155.24,148.06,496.09,0.073022972068177,0.1456999842946586,0.162921569439054,437.06525047496586,97.27,103.27,104.24,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_001407.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_001407.npy
1408,3,3,tanker,5,0.0,0.3333,1.1937,5.9683,True,490.42,41,25.0,146.5,276.27,0.0,0.073022972068177,0.1456999842946586,0.1620369013737242,438.9176487885696,97.27,103.27,104.19,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_001408.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_001408.npy
1409,4,3,tanker,5,0.0,0.3333,1.3734,6.8671,True,519.57,36,25.0,203.5,268.65,0.0,0.073022972068177,0.1456999842946586,0.162431026565024,439.3905441588952,97.27,103.27,104.21,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_001409.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_001409.npy
1410,0,3,tanker,5,0.0,0.6667,1.044,5.2202,True,474.25,46,25.0,372.4,62.96,180.88,0.073022972068177,0.1456999842946587,0.1630765452519507,423.7551041977672,97.27,103.27,104.25,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_001410.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_001410.npy
1411,1,3,tanker,5,0.0,0.6667,1.1106,5.553,True,440.27,65,25.0,131.02,284.02,364.74,0.073022972068177,0.1456999842946587,0.163397390739985,428.8152135812777,97.27,103.27,104.26,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_001411.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_001411.npy
1412,2,3,tanker,5,0.0,0.6667,1.2569,6.2845,True,489.06,77,25.0,78.49,474.87,297.59,0.073022972068177,0.1456999842946586,0.16419003266156,432.3791828419877,97.27,103.27,104.31,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_001412.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_001412.npy
1413,3,3,tanker,5,0.0,0.6667,1.2971,6.4854,True,499.22,75,25.0,265.01,446.83,0.0,0.073022972068177,0.1456999842946586,0.1625038817960991,432.7192448239465,97.27,103.27,104.22,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_001413.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_001413.npy
1414,4,3,tanker,5,0.0,0.6667,1.2648,6.3241,True,468.84,62,25.0,157.83,70.53,0.0,0.073022972068177,0.1456999842946586,0.1633613631447587,426.67229711615767,97.27,103.27,104.26,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_001414.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_001414.npy
1415,0,3,tanker,5,0.0,1.0,1.2239,6.1195,True,462.88,87,25.0,478.66,105.81,0.0,0.073022972068177,0.1456999842946586,0.1631363834416064,388.3806128210079,97.27,103.27,104.25,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_001415.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_001415.npy
1416,1,3,tanker,5,0.0,1.0,1.2458,6.2289,True,540.11,74,25.0,152.16,335.8,138.77,0.073022972068177,0.1456999842946586,0.1630600278516189,405.2975858123417,97.27,103.27,104.25,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_001416.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_001416.npy
1417,2,3,tanker,5,0.0,1.0,1.1457,5.7284,True,444.11,75,25.0,291.55,264.19,96.67,0.073022972068177,0.1456999842946587,0.1623934190095579,405.7284312034285,97.27,103.27,104.21,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_001417.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_001417.npy
1418,3,3,tanker,5,0.0,1.0,1.4069,7.0346,True,504.5,91,25.0,145.66,427.82,0.0,0.073022972068177,0.1456999842946587,0.1640184003076764,389.65669791742926,97.27,103.27,104.3,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_001418.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_001418.npy
1419,4,3,tanker,5,0.0,1.0,1.3388,6.6938,True,451.66,85,25.0,66.24,125.76,354.78,0.073022972068177,0.1456999842946586,0.1630532587293445,370.07897337793,97.27,103.27,104.25,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_001419.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_001419.npy
1420,0,3,tanker,5,50.0,0.0,1.1775,5.8877,False,0.0,0,25.0,406.11,198.4,59.07,0.073022972068177,0.1456999842946586,0.1619284597106124,431.016099592909,97.27,103.27,104.19,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_001420.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_001420.npy
1421,1,3,tanker,5,50.0,0.0,1.3396,6.6978,False,0.0,0,25.0,466.11,140.38,282.25,0.073022972068177,0.1456999842946586,0.1625446671025553,431.5193104123085,97.27,103.27,104.22,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_001421.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_001421.npy
1422,2,3,tanker,5,50.0,0.0,1.2637,6.3184,False,0.0,0,25.0,63.49,217.76,0.0,0.073022972068177,0.1456999842946586,0.1628545145892467,430.4561140860621,97.27,103.27,104.24,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_001422.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_001422.npy
1423,3,3,tanker,5,50.0,0.0,1.2549,6.2745,False,0.0,0,25.0,57.41,270.52,161.28,0.073022972068177,0.1456999842946586,0.1627134646598436,425.92615704294224,97.27,103.27,104.23,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_001423.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_001423.npy
1424,4,3,tanker,5,50.0,0.0,1.1844,5.9219,False,0.0,0,25.0,97.28,304.21,0.0,0.073022972068177,0.1456999842946587,0.1622245777646281,431.5683696207717,97.27,103.27,104.2,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_001424.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_001424.npy
1425,0,3,tanker,5,50.0,0.3333,1.3246,6.6232,True,457.3,43,25.0,471.13,145.88,0.0,0.073022972068177,0.1456999842946586,0.1621712406187237,432.0469417939994,97.27,103.27,104.2,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_001425.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_001425.npy
1426,1,3,tanker,5,50.0,0.3333,1.0545,5.2725,True,503.82,25,25.0,89.72,138.54,320.88,0.073022972068177,0.1456999842946586,0.1617164604813381,430.2343322333769,97.27,103.27,104.18,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_001426.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_001426.npy
1427,2,3,tanker,5,50.0,0.3333,1.0077,5.0383,True,489.43,33,25.0,90.16,307.73,0.0,0.073022972068177,0.1456999842946587,0.1634477541328812,430.1880086206294,97.27,103.27,104.27,6.0,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/tensors/tensor_001427.npy,/content/drive/MyDrive/SKANN_SSL/data/prototype_dataset/waveforms/clip_001427.npy
